Sim,Null Selective Pressure std
toynet_20251029__015557__,0.15341791450117384
toynet_20251029__015557__,0.14634524528142595
toynet_20251029__015557__,0.11022150123006731
toynet_20251029__015557__,0.08203787455674891
toynet_20251029__015557__,0.13242580847479737
toynet_20251029__015557__,0.253374248738441
toynet_20251029__015557__,0.13095632320938527
toynet_20251029__015557__,0.0893349093702817
toynet_20251029__015557__,0.11426468499640734
toynet_20251029__015557__,0.028843752623009675
toynet_20251029__015557__,0.31788533925606044
toynet_20251029__015557__,0.11517282746608752
toynet_20251029__015557__,0.08897911086391151
toynet_20251029__015557__,0.061954498741069536
toynet_20251029__015557__,0.32056397513991786
toynet_20251029__015557__,0.28684029834709945
toynet_20251029__015557__,0.0500123041801055
toynet_20251029__015557__,0.1916804350837232
toynet_20251029__015557__,0.3211646829145266
toynet_20251029__015557__,0.046208322450556887
toynet_20251029__015557__,0.4108340046793877
toynet_20251029__015557__,0.2804911494524803
toynet_20251029__015557__,0.12945960256481642
toynet_20251029__015557__,0.16628151282174158
toynet_20251029__015557__,0.1048253101358863
toynet_20251029__015557__,0.32711505318815925
toynet_20251029__015557__,0.0811643005467648
toynet_20251029__015557__,0.26673688630426134
toynet_20251029__015557__,0.10475711213622602
toynet_20251029__015557__,0.155977244621258
toynet_20251029__015557__,0.0965278086423014
toynet_20251029__015557__,0.26024163624085733
toynet_20251029__015557__,0.1711375298704622
toynet_20251029__015557__,0.11227164660978994
toynet_20251029__015557__,0.23691086851527066
toynet_20251029__015557__,0.1208865090374176
toynet_20251029__015557__,0.12813578918866433
toynet_20251029__015557__,0.07939366021878425
toynet_20251029__015557__,0.13064532265266138
toynet_20251029__015557__,0.09701530674002559
toynet_20251029__015557__,0.14092368643378977
toynet_20251029__015557__,0.21857080471746532
toynet_20251029__015557__,0.13769800901390264
toynet_20251029__015557__,0.29895599970090914
toynet_20251029__015557__,0.036153983540976944
toynet_20251029__015557__,0.12022817602278892
toynet_20251029__015557__,0.08536561147250402
toynet_20251029__015557__,0.12251446381073985
toynet_20251029__015557__,0.2958400737448667
toynet_20251029__015557__,0.3772787222585961
toynet_20251029__015557__,0.13049702039544112
toynet_20251029__015557__,0.11355941713470799
toynet_20251029__015557__,0.3205956005928984
toynet_20251029__015557__,0.3039488006742876
toynet_20251029__015557__,0.09305440828101942
toynet_20251029__015557__,0.12636733684285917
toynet_20251029__015557__,0.2336256170359915
toynet_20251029__015557__,0.05927602992132534
toynet_20251029__015557__,0.15944390888611035
toynet_20251029__015557__,0.15500301009221443
toynet_20251029__015557__,0.1870122035849633
toynet_20251029__015557__,0.10395559416346385
toynet_20251029__015557__,0.24032194904948984
toynet_20251029__015557__,0.1685624872417639
toynet_20251029__015557__,0.35463208660969797
toynet_20251029__015557__,0.12751618286582553
toynet_20251029__015557__,0.16064209623993383
toynet_20251029__015557__,0.0833633362292348
toynet_20251029__015557__,0.12727113076056548
toynet_20251029__015557__,0.22735873178827976
toynet_20251029__015557__,0.17673721700292255
toynet_20251029__015557__,0.379010490284813
toynet_20251029__015557__,0.19556444077628912
toynet_20251029__015557__,0.24670715957121706
toynet_20251029__015557__,0.044829350974452606
toynet_20251029__015557__,0.12155130297001876
toynet_20251029__015557__,0.1247343916767347
toynet_20251029__015557__,0.24345553875522685
toynet_20251029__015557__,0.08493640315437072
toynet_20251029__015557__,0.19511006569521142
toynet_20251029__015557__,0.06764276890872922
toynet_20251029__015557__,0.3727092666305771
toynet_20251029__015557__,0.30018652704362997
toynet_20251029__015557__,0.4155775739905227
toynet_20251029__015557__,0.08896459227729796
toynet_20251029__015557__,0.15522781544702358
toynet_20251029__015557__,0.2757837738358121
toynet_20251029__015557__,0.3317098362523766
toynet_20251029__015557__,0.16416366122296916
toynet_20251029__015557__,0.10279441049184904
toynet_20251029__015557__,0.2689230050409072
toynet_20251029__015557__,0.11601255089828907
toynet_20251029__015557__,0.11687487582951725
toynet_20251029__015557__,0.45296060818683376
toynet_20251029__015557__,0.07473547904011492
toynet_20251029__015557__,0.1632732848271836
toynet_20251029__015557__,0.05469889018768142
toynet_20251029__015557__,0.15987215604596958
toynet_20251029__015557__,0.3042948140988367
toynet_20251029__015557__,0.11573319614254107
toynet_20251029__015826__,0.039030058169479825
toynet_20251029__015826__,0.06760216715393587
toynet_20251029__015826__,0.1132277489751315
toynet_20251029__015826__,0.14897480452274592
toynet_20251029__015826__,0.17577171696410807
toynet_20251029__015826__,0.1321452301563745
toynet_20251029__015826__,0.08534659881228088
toynet_20251029__015826__,0.17156564610307837
toynet_20251029__015826__,0.43968471396815917
toynet_20251029__015826__,0.20244833569567414
toynet_20251029__015826__,0.18860439157946968
toynet_20251029__015826__,0.10472726487521435
toynet_20251029__015826__,0.1600021636050356
toynet_20251029__015826__,0.1565827399360965
toynet_20251029__015826__,0.3888344071753286
toynet_20251029__015826__,0.30101783148958583
toynet_20251029__015826__,0.1710620310595511
toynet_20251029__015826__,0.09276274752032193
toynet_20251029__015826__,0.26572464560908704
toynet_20251029__015826__,0.16930815680557096
toynet_20251029__015826__,0.4084941076247019
toynet_20251029__015826__,0.09956207376664573
toynet_20251029__015826__,0.2796432706757457
toynet_20251029__015826__,0.12944292501994245
toynet_20251029__015826__,0.26497179285980965
toynet_20251029__015826__,0.31816087665368925
toynet_20251029__015826__,0.31517093812794567
toynet_20251029__015826__,0.18426652222212747
toynet_20251029__015826__,0.19791244531927804
toynet_20251029__015826__,0.05034019986949128
toynet_20251029__015826__,0.41533015489966896
toynet_20251029__015826__,0.07481305042860494
toynet_20251029__015826__,0.3030834853066907
toynet_20251029__015826__,0.1966251893045515
toynet_20251029__015826__,0.4620121948566264
toynet_20251029__015826__,0.12043650722786395
toynet_20251029__015826__,0.08236266492238344
toynet_20251029__015826__,0.21880365975847613
toynet_20251029__015826__,0.10971393344324147
toynet_20251029__015826__,0.18014277189089734
toynet_20251029__015826__,0.12778972647948164
toynet_20251029__015826__,0.24131521041304885
toynet_20251029__015826__,0.22686131006828647
toynet_20251029__015826__,0.059282241614539176
toynet_20251029__015826__,0.342555077985707
toynet_20251029__015826__,0.3154983475683799
toynet_20251029__015826__,0.32169799354027573
toynet_20251029__015826__,0.12952244052553288
toynet_20251029__015826__,0.27535906725615594
toynet_20251029__015826__,0.23833552983783565
toynet_20251029__015826__,0.23036585388041528
toynet_20251029__015826__,0.10746438168041411
toynet_20251029__015826__,0.029102114377473665
toynet_20251029__015826__,0.15276985933135862
toynet_20251029__015826__,0.21714818942072536
toynet_20251029__015826__,0.09396605605886063
toynet_20251029__015826__,0.12272139436503735
toynet_20251029__015826__,0.07634987593153804
toynet_20251029__015826__,0.33849455825955027
toynet_20251029__015826__,0.1192238773670669
toynet_20251029__015826__,0.27686236413817134
toynet_20251029__015826__,0.22640788415343213
toynet_20251029__015826__,0.3354337033226045
toynet_20251029__015826__,0.481460070989536
toynet_20251029__015826__,0.05460424426895513
toynet_20251029__015826__,0.28177025765382857
toynet_20251029__015826__,0.05264897965099445
toynet_20251029__015826__,0.12789787119066143
toynet_20251029__015826__,0.12737115744322144
toynet_20251029__015826__,0.1348130657303303
toynet_20251029__015826__,0.0751281213994213
toynet_20251029__015826__,0.06990099637592147
toynet_20251029__015826__,0.280747357201967
toynet_20251029__015826__,0.12992533338165635
toynet_20251029__015826__,0.4325656733164161
toynet_20251029__015826__,0.18693926990687923
toynet_20251029__015826__,0.09098502760144095
toynet_20251029__015826__,0.1540018812113289
toynet_20251029__015826__,0.22176104355139875
toynet_20251029__015826__,0.19692016507079446
toynet_20251029__015826__,0.2099475043772559
toynet_20251029__015826__,0.19633554537806627
toynet_20251029__015826__,0.16054197593597577
toynet_20251029__015826__,0.13406697590510425
toynet_20251029__015826__,0.15408162138491951
toynet_20251029__015826__,0.35197392670894967
toynet_20251029__015826__,0.2153853875160445
toynet_20251029__015826__,0.05014550842045539
toynet_20251029__015826__,0.21770336731913884
toynet_20251029__015826__,0.16778086450226437
toynet_20251029__015826__,0.05999841134098802
toynet_20251029__015826__,0.1520111294711743
toynet_20251029__015826__,0.2709839595909836
toynet_20251029__015826__,0.20174263405247547
toynet_20251029__015826__,0.36113037929338365
toynet_20251029__015826__,0.09155461194359801
toynet_20251029__015826__,0.04675094008908881
toynet_20251029__015826__,0.2598819569364507
toynet_20251029__015826__,0.28060312580034347
toynet_20251029__015826__,0.10051375981425016
toynet_20251029__020157__,0.15236756045980257
toynet_20251029__020157__,0.48595573250746465
toynet_20251029__020157__,0.1303364532706361
toynet_20251029__020157__,0.2587637616533809
toynet_20251029__020157__,0.22207783657028438
toynet_20251029__020157__,0.19616269564290675
toynet_20251029__020157__,0.22165602772416734
toynet_20251029__020157__,0.27221281522590807
toynet_20251029__020157__,0.10934823802422501
toynet_20251029__020157__,0.12996116466121593
toynet_20251029__020157__,0.1551428617282851
toynet_20251029__020157__,0.13828784652912457
toynet_20251029__020157__,0.15236334728189885
toynet_20251029__020157__,0.23718023589650977
toynet_20251029__020157__,0.1681517638274429
toynet_20251029__020157__,0.4379121732987788
toynet_20251029__020157__,0.16580955356627772
toynet_20251029__020157__,0.19453613370747144
toynet_20251029__020157__,0.10174396232858261
toynet_20251029__020157__,0.1340014341068162
toynet_20251029__020157__,0.15609899139029906
toynet_20251029__020157__,0.11883285438305091
toynet_20251029__020157__,0.1830281902470263
toynet_20251029__020157__,0.16343239255170483
toynet_20251029__020157__,0.2752339827845131
toynet_20251029__020157__,0.16989248453724426
toynet_20251029__020157__,0.04969984642517325
toynet_20251029__020157__,0.3761958438355483
toynet_20251029__020157__,0.12784849223779934
toynet_20251029__020157__,0.07847205436916345
toynet_20251029__020157__,0.2714254406444088
toynet_20251029__020157__,0.3819880523547258
toynet_20251029__020157__,0.20327262556834186
toynet_20251029__020157__,0.2872816332546344
toynet_20251029__020157__,0.1364024787741645
toynet_20251029__020157__,0.31392765079569934
toynet_20251029__020157__,0.13000719063327137
toynet_20251029__020157__,0.13579274329167132
toynet_20251029__020157__,0.16123010327466697
toynet_20251029__020157__,0.18101020131752704
toynet_20251029__020157__,0.23668956808409883
toynet_20251029__020157__,0.43299655226862843
toynet_20251029__020157__,0.1656906179968454
toynet_20251029__020157__,0.12890789004097644
toynet_20251029__020157__,0.04671218737477608
toynet_20251029__020157__,0.1221874690442824
toynet_20251029__020157__,0.2223460367152256
toynet_20251029__020157__,0.07541829653924956
toynet_20251029__020157__,0.06384760526560446
toynet_20251029__020157__,0.2861152150966612
toynet_20251029__020157__,0.01605237112542298
toynet_20251029__020157__,0.09449580161062049
toynet_20251029__020157__,0.2618049325153298
toynet_20251029__020157__,0.09084689197121544
toynet_20251029__020157__,0.13451909844454488
toynet_20251029__020157__,0.12132907753582402
toynet_20251029__020157__,0.0861323921521529
toynet_20251029__020157__,0.0766462728448132
toynet_20251029__020157__,0.05773161551666307
toynet_20251029__020157__,0.34613785848146594
toynet_20251029__020157__,0.1487701780191384
toynet_20251029__020157__,0.1628412477042232
toynet_20251029__020157__,0.15994771752285775
toynet_20251029__020157__,0.19326800913954242
toynet_20251029__020157__,0.26193737945780443
toynet_20251029__020157__,0.1901931229443311
toynet_20251029__020157__,0.1453853855457883
toynet_20251029__020157__,0.1733994000286642
toynet_20251029__020157__,0.07260609134494986
toynet_20251029__020157__,0.14651955327338456
toynet_20251029__020157__,0.2727731656752888
toynet_20251029__020157__,0.03312891857066747
toynet_20251029__020157__,0.04763845028085872
toynet_20251029__020157__,0.4141553549857461
toynet_20251029__020157__,0.12057900628620989
toynet_20251029__020157__,0.06310061500444605
toynet_20251029__020157__,0.1110874158663106
toynet_20251029__020157__,0.15106325804389403
toynet_20251029__020157__,0.0583364935814523
toynet_20251029__020157__,0.08895425666051894
toynet_20251029__020157__,0.01916009049665756
toynet_20251029__020157__,0.11993560559881897
toynet_20251029__020157__,0.31135517641289934
toynet_20251029__020157__,0.1078783484160959
toynet_20251029__020157__,0.08362991158984237
toynet_20251029__020157__,0.08162150614925645
toynet_20251029__020157__,0.22406341882644962
toynet_20251029__020157__,0.1714654307523693
toynet_20251029__020157__,0.1944149711348511
toynet_20251029__020157__,0.130188545962657
toynet_20251029__020157__,0.06576113135012378
toynet_20251029__020157__,0.31924132577358616
toynet_20251029__020157__,0.22269886908636538
toynet_20251029__020157__,0.14660886019181812
toynet_20251029__020157__,0.1893100770134474
toynet_20251029__020157__,0.17100910479447745
toynet_20251029__020157__,0.4289229325352252
toynet_20251029__020157__,0.21904192823342605
toynet_20251029__020157__,0.38711226316327735
toynet_20251029__020157__,0.18572447633224334
