Sim,Null Selective Pressure std
run_1_toynet,0.09275755481317544
run_1_toynet,0.09675287251186232
run_1_toynet,0.3675591458126084
run_1_toynet,0.04841798652367515
run_1_toynet,0.10606829547767757
run_1_toynet,0.22926125831678254
run_1_toynet,0.30936014612435375
run_1_toynet,0.2513132005962272
run_1_toynet,0.256632963640574
run_1_toynet,0.101377188215076
run_1_toynet,0.15835124055770283
run_1_toynet,0.19469405468929962
run_1_toynet,0.1998539941573186
run_1_toynet,0.1406535615537553
run_1_toynet,0.2672267144627182
run_1_toynet,0.15171566392385455
run_1_toynet,0.050105809480125045
run_1_toynet,0.15389332433394104
run_1_toynet,0.18184556834498344
run_1_toynet,0.18399719167515755
run_1_toynet,0.14683155911200121
run_1_toynet,0.27130850887301217
run_1_toynet,0.14662753377555207
run_1_toynet,0.1730146592807929
run_1_toynet,0.0638936126153725
run_1_toynet,0.47133452912951745
run_1_toynet,0.02517331999871792
run_1_toynet,0.06338907777588904
run_1_toynet,0.10242898243869461
run_1_toynet,0.1309535363974499
run_1_toynet,0.12446829357460668
run_1_toynet,0.3484536256989101
run_1_toynet,0.2581206030151635
run_1_toynet,0.13245775717524327
run_1_toynet,0.23899635973887104
run_1_toynet,0.15431867146617886
run_1_toynet,0.3077972987602217
run_1_toynet,0.13053088609416502
run_1_toynet,0.2611338543731411
run_1_toynet,0.10502827974599865
run_1_toynet,0.1753810755294059
run_1_toynet,0.07181839544172759
run_1_toynet,0.09009172227773968
run_1_toynet,0.10545155005199619
run_1_toynet,0.3093977736469384
run_1_toynet,0.019806115215392096
run_1_toynet,0.30472869838281186
run_1_toynet,0.4157392175369859
run_1_toynet,0.2945909237877377
run_1_toynet,0.20074440865626234
run_1_toynet,0.19510678588983724
run_1_toynet,0.2086480593295251
run_1_toynet,0.3458902093679079
run_1_toynet,0.005875148738943098
run_1_toynet,0.13735758672142262
run_1_toynet,0.16466258052788274
run_1_toynet,0.09275005211993619
run_1_toynet,0.32198144821903535
run_1_toynet,0.23547960013158767
run_1_toynet,0.33841759774503005
run_1_toynet,0.10425521468704148
run_1_toynet,0.3895893959721353
run_1_toynet,0.060562093132344466
run_1_toynet,0.09421282218824406
run_1_toynet,0.07616661765535715
run_1_toynet,0.08937899298026455
run_1_toynet,0.1828135066631527
run_1_toynet,0.3514906885624557
run_1_toynet,0.1450697465874899
run_1_toynet,0.11944218223730585
run_1_toynet,0.054198851986464486
run_1_toynet,0.15095910819252287
run_1_toynet,0.12757789053554694
run_1_toynet,0.0983079828309917
run_1_toynet,0.3795547000961342
run_1_toynet,0.1783836526390431
run_1_toynet,0.08074394773056134
run_1_toynet,0.0915370270351481
run_1_toynet,0.12597820366346063
run_1_toynet,0.31852456934488704
run_1_toynet,0.11010396125011274
run_1_toynet,0.0936192998733732
run_1_toynet,0.2768899224024846
run_1_toynet,0.35441874213267827
run_1_toynet,0.20345779906488223
run_1_toynet,0.32615872963544534
run_1_toynet,0.08591112806393802
run_1_toynet,0.0639188437483721
run_1_toynet,0.24231968763130288
run_1_toynet,0.08183679211367623
run_1_toynet,0.1564200296251133
run_1_toynet,0.2889469909041222
run_1_toynet,0.09163753222436766
run_1_toynet,0.1977509568099251
run_1_toynet,0.37747720452659367
run_1_toynet,0.3783484953745854
run_1_toynet,0.1544991520357011
run_1_toynet,0.3172871912702769
run_1_toynet,0.2431860453465556
run_1_toynet,0.4064891742646748
