Sim,Null Selective Pressure std
run_3_toynet,0.17493390698105984
run_3_toynet,0.10511897380546997
run_3_toynet,0.09035376724743256
run_3_toynet,0.03436758334857153
run_3_toynet,0.2128311821562574
run_3_toynet,0.045799379955260774
run_3_toynet,0.21610700835714958
run_3_toynet,0.3636041872598121
run_3_toynet,0.3095181160372771
run_3_toynet,0.32310725919301087
run_3_toynet,0.2682189522233845
run_3_toynet,0.16289622563194556
run_3_toynet,0.216181045561394
run_3_toynet,0.23650818632435433
run_3_toynet,0.18522837193723768
run_3_toynet,0.18897008852478178
run_3_toynet,0.23075155988273147
run_3_toynet,0.0883447459751441
run_3_toynet,0.20463254223544697
run_3_toynet,0.3056361358482262
run_3_toynet,0.20920893358438494
run_3_toynet,0.08391677761224725
run_3_toynet,0.07045381589717145
run_3_toynet,0.10265288460473866
run_3_toynet,0.08862352754025803
run_3_toynet,0.29146704777790866
run_3_toynet,0.09685398929273699
run_3_toynet,0.14191931806180205
run_3_toynet,0.11965845826896372
run_3_toynet,0.21550934011799405
run_3_toynet,0.3014596333643554
run_3_toynet,0.07385235227852974
run_3_toynet,0.28499977329446946
run_3_toynet,0.1942061513387035
run_3_toynet,0.13907036175833207
run_3_toynet,0.11302065679516597
run_3_toynet,0.3045557170395979
run_3_toynet,0.15966038468712565
run_3_toynet,0.15296122639966098
run_3_toynet,0.33916534331291365
run_3_toynet,0.1640952441892062
run_3_toynet,0.09785934009580344
run_3_toynet,0.1734333933935165
run_3_toynet,0.19895691037362528
run_3_toynet,0.221440077723933
run_3_toynet,0.2640513606123855
run_3_toynet,0.12161818196328478
run_3_toynet,0.20500334289609773
run_3_toynet,0.21774865063747056
run_3_toynet,0.2699936752476131
run_3_toynet,0.20092727898220572
run_3_toynet,0.22814380867135226
run_3_toynet,0.25031932346162183
run_3_toynet,0.22433146422170228
run_3_toynet,0.2311616092473129
run_3_toynet,0.3883229365104951
run_3_toynet,0.06554154679201674
run_3_toynet,0.1991234267749589
run_3_toynet,0.25297411094076744
run_3_toynet,0.24465010491948652
run_3_toynet,0.3109126969073937
run_3_toynet,0.2555096336683904
run_3_toynet,0.16409525424569701
run_3_toynet,0.14280642676958366
run_3_toynet,0.2194588783880284
run_3_toynet,0.1410129517351371
run_3_toynet,0.10870432615871191
run_3_toynet,0.19641313183680162
run_3_toynet,0.09089314764951327
run_3_toynet,0.23591040670123045
run_3_toynet,0.11140845719470298
run_3_toynet,0.30514515152261673
run_3_toynet,0.19454151399810032
run_3_toynet,0.06185091080137379
run_3_toynet,0.11802469276920244
run_3_toynet,0.09860294541978518
run_3_toynet,0.15647154858749687
run_3_toynet,0.248256426295262
run_3_toynet,0.19852858370199283
run_3_toynet,0.2522135519290016
run_3_toynet,0.09030047039534532
run_3_toynet,0.2674121632003336
run_3_toynet,0.13260555376032557
run_3_toynet,0.15328364671192243
run_3_toynet,0.20492953651461732
run_3_toynet,0.3408650647906971
run_3_toynet,0.13880978469110644
run_3_toynet,0.10854807192103506
run_3_toynet,0.13534023722616706
run_3_toynet,0.24482614430101404
run_3_toynet,0.40112568866451304
run_3_toynet,0.16985679603939524
run_3_toynet,0.11469939101400203
run_3_toynet,0.20174002699595672
run_3_toynet,0.11359184519370509
run_3_toynet,0.12414397592838332
run_3_toynet,0.05722806476685797
run_3_toynet,0.027779757997611357
run_3_toynet,0.067321150736938
run_3_toynet,0.17629570978643178
